#--------------------------#
#PLATO:: 'Box_ODE' app
#Database (path to): '/Users/ecisneros/Packages/plato-database/'
#Mixture:            'air5'
#Kinetics:           'air5'
#Transfer:           'TTv'
# t [s]  Y_N  Y_O  Y_N2  Y_NO  Y_O2  Th [K]  Tv [K]  rho [kg/m^3]  p [Pa]  n [1/m^3]  E [J/kg]
1.409609025280E-08 3.756416315315E-12 4.874746403644E-09 7.670829987667E-01 8.090169274539E-12 2.329169963467E-01 9.964587228400E+03 8.663075423630E+02 6.939810430320E-03 1.992917454450E+04 1.448594109580E+23 6.906618908670E+06
1.437801215780E-08 4.076999388310E-12 5.200048329486E-09 7.670829987658E-01 8.781419886610E-12 2.329169960213E-01 9.963889492190E+03 8.707439449070E+02 6.939810430320E-03 1.992777907790E+04 1.448594110010E+23 6.906618908620E+06
1.495888405100E-08 4.805204187368E-12 5.919899788984E-09 7.670829987643E-01 1.035187096550E-11 2.329169953006E-01 9.962453129660E+03 8.797590982240E+02 6.939810430320E-03 1.992490636580E+04 1.448594110950E+23 6.906618908530E+06
1.556322316870E-08 5.667507773136E-12 6.743389889613E-09 7.670829987630E-01 1.221196206767E-11 2.329169944757E-01 9.960960523940E+03 8.889677635360E+02 6.939810430320E-03 1.992192116910E+04 1.448594112020E+23 6.906618908470E+06
1.587448773210E-08 6.156664300910E-12 7.198712071699E-09 7.670829987617E-01 1.326732204031E-11 2.329169940202E-01 9.960192466630E+03 8.936460831560E+02 6.939810430320E-03 1.992038506270E+04 1.448594112620E+23 6.906618908440E+06
1.651581723840E-08 7.268978177223E-12 8.207170784920E-09 7.670829987597E-01 1.566761233509E-11 2.329169930102E-01 9.958611475660E+03 9.031535977900E+02 6.939810430320E-03 1.991722309890E+04 1.448594113940E+23 6.906618908340E+06
1.718305645690E-08 8.587947768262E-12 9.362134421241E-09 7.670829987566E-01 1.851459482974E-11 2.329169918542E-01 9.956968770390E+03 9.128662282180E+02 6.939810430320E-03 1.991393770910E+04 1.448594115450E+23 6.906618908230E+06
1.752671768600E-08 9.336905632531E-12 1.000126231402E-08 7.670829987556E-01 2.013153555969E-11 2.329169912136E-01 9.956123551780E+03 9.178009663740E+02 6.939810430320E-03 1.991224728330E+04 1.448594116280E+23 6.906618908180E+06
1.823479728250E-08 1.104171074643E-11 1.141798895359E-08 7.670829987516E-01 2.381285558851E-11 2.329169897955E-01 9.954383892410E+03 9.278303498270E+02 6.939810430320E-03 1.990876799000E+04 1.448594118140E+23 6.906618908120E+06
1.859949332820E-08 1.201031145268E-11 1.220233742712E-08 7.670829987499E-01 2.590487382699E-11 2.329169890099E-01 9.953488840180E+03 9.329262357160E+02 6.939810430320E-03 1.990697789960E+04 1.448594119160E+23 6.906618908080E+06
1.935091306060E-08 1.421633866812E-11 1.394178021024E-08 7.670829987460E-01 3.067060073275E-11 2.329169872673E-01 9.951646722530E+03 9.432835328530E+02 6.939810430320E-03 1.990329369550E+04 1.448594121440E+23 6.906618907960E+06
2.013269015030E-08 1.683753893656E-11 1.593723598760E-08 7.670829987405E-01 3.633496281662E-11 2.329169852691E-01 9.949733100560E+03 9.538657608810E+02 6.939810430320E-03 1.989946648740E+04 1.448594124050E+23 6.906618907850E+06
2.053534405330E-08 1.832813345467E-11 1.704279604441E-08 7.670829987375E-01 3.955685826746E-11 2.329169841618E-01 9.948748647350E+03 9.592428215500E+02 6.939810430320E-03 1.989749760080E+04 1.448594125490E+23 6.906618907790E+06
2.136497215500E-08 2.172607624004E-11 1.949636278691E-08 7.670829987308E-01 4.690327332928E-11 2.329169817042E-01 9.946722751270E+03 9.701720487860E+02 6.939810430320E-03 1.989344585270E+04 1.448594128700E+23 6.906618907710E+06
2.222811723210E-08 2.576815591814E-11 2.231364334696E-08 7.670829987220E-01 5.564526099338E-11 2.329169788829E-01 9.944618528430E+03 9.813390391740E+02 6.939810430320E-03 1.988923745750E+04 1.448594132390E+23 6.906618907610E+06
2.267267967670E-08 2.806866057354E-11 2.387555349860E-08 7.670829987175E-01 6.062194173446E-11 2.329169773182E-01 9.943536144830E+03 9.870133002420E+02 6.939810430320E-03 1.988707271830E+04 1.448594134430E+23 6.906618907530E+06
2.358865613770E-08 3.331719634373E-11 2.734413444104E-08 7.670829987075E-01 7.197919221830E-11 2.329169738431E-01 9.941308981630E+03 9.985465411490E+02 6.939810430320E-03 1.988261845410E+04 1.448594138970E+23 6.906618907490E+06
2.454163804760E-08 3.956724234636E-11 3.133012659872E-08 7.670829986944E-01 8.550860622721E-11 2.329169698504E-01 9.938996083710E+03 1.010330498780E+03 6.939810430320E-03 1.987799272970E+04 1.448594144190E+23 6.906618908660E+06
2.503247090860E-08 4.312706453161E-11 3.354124430019E-08 7.670829986875E-01 9.321669576446E-11 2.329169676349E-01 9.937806508380E+03 1.016318490610E+03 6.939810430320E-03 1.987561361870E+04 1.448594147080E+23 6.906618908370E+06
2.604378293530E-08 5.125472933028E-11 3.845431382306E-08 7.670829986711E-01 1.108208292134E-10 2.329169627125E-01 9.935359097850E+03 1.028490905210E+03 6.939810430320E-03 1.987071888570E+04 1.448594153510E+23 6.906618908870E+06
2.656465869400E-08 5.588588100715E-11 4.118057255421E-08 7.670829986618E-01 1.208546856017E-10 2.329169599809E-01 9.934100440470E+03 1.034677109580E+03 6.939810430320E-03 1.986820161980E+04 1.448594157080E+23 6.906618909210E+06
2.763787110720E-08 6.646394359596E-11 4.724022560650E-08 7.670829986406E-01 1.437804222478E-10 2.329169539089E-01 9.931511116870E+03 1.047254045450E+03 6.939810430320E-03 1.986302308110E+04 1.448594165010E+23 6.906618909510E+06
2.875444130200E-08 7.907892807786E-11 5.421173174995E-08 7.670829986148E-01 1.711325832694E-10 2.329169469232E-01 9.928822897490E+03 1.060109854870E+03 6.939810430320E-03 1.985764676720E+04 1.448594174130E+23 6.906618909770E+06
2.932953022800E-08 8.627149441346E-11 5.808216864272E-08 7.670829986007E-01 1.867328516857E-10 2.329169430441E-01 9.927440594950E+03 1.066644688090E+03 6.939810430320E-03 1.985488223140E+04 1.448594179200E+23 6.906618909840E+06
3.051444345120E-08 1.027103847518E-10 6.668931219596E-08 7.670829985679E-01 2.224003871373E-10 2.329169344176E-01 9.924597330070E+03 1.079933003310E+03 6.939810430320E-03 1.984919585570E+04 1.448594190460E+23 6.906618909560E+06
3.174722716860E-08 1.223303181865E-10 7.659802747592E-08 7.670829985280E-01 2.649901340646E-10 2.329169244866E-01 9.921646071490E+03 1.093519368860E+03 6.939810430320E-03 1.984329351590E+04 1.448594203430E+23 6.906618909480E+06
3.238217181200E-08 1.335231490155E-10 8.210168356073E-08 7.670829985051E-01 2.892956787668E-10 2.329169189704E-01 9.920128750160E+03 1.100426802910E+03 6.939810430320E-03 1.984025897170E+04 1.448594210640E+23 6.906618909500E+06
3.369041175520E-08 1.591191161469E-10 9.434639253764E-08 7.670829984540E-01 3.448995386120E-10 2.329169066956E-01 9.917008271500E+03 1.114475230310E+03 6.939810430320E-03 1.983401823340E+04 1.448594226670E+23 6.906618909350E+06
3.436422009030E-08 1.737256674255E-10 1.011492644395E-07 7.670829984245E-01 3.766425732456E-10 2.329168998759E-01 9.915404111480E+03 1.121618279650E+03 6.939810430320E-03 1.983081003500E+04 1.448594235570E+23 6.906618909210E+06
3.575253478400E-08 2.071383505868E-10 1.162882598096E-07 7.670829983571E-01 4.492849719200E-10 2.329168846982E-01 9.912105387730E+03 1.136147271890E+03 6.939810430320E-03 1.982421285820E+04 1.448594255400E+23 6.906618909030E+06
3.719693739130E-08 2.470600296234E-10 1.337320677414E-07 7.670829982770E-01 5.361268796903E-10 2.329168672078E-01 9.908682621930E+03 1.151007210230E+03 6.939810430320E-03 1.981736763840E+04 1.448594278240E+23 6.906618908940E+06
3.794087623910E-08 2.698521881797E-10 1.434270784014E-07 7.670829982307E-01 5.857278814261E-10 2.329168574867E-01 9.906923380910E+03 1.158563982770E+03 6.939810430320E-03 1.981384932960E+04 1.448594290940E+23 6.906618908830E+06
3.947368784110E-08 3.220131819746E-10 1.650100372002E-07 7.670829981256E-01 6.992935624109E-10 2.329168358430E-01 9.903306430900E+03 1.173936629210E+03 6.939810430320E-03 1.980661581510E+04 1.448594319200E+23 6.906618908550E+06
4.106842503190E-08 3.843706664544E-10 1.898900537724E-07 7.670829979995E-01 8.351425077682E-10 2.329168108909E-01 9.899554430980E+03 1.189662198320E+03 6.939810430320E-03 1.979911225950E+04 1.448594351790E+23 6.906618908270E+06
